success,function_name,function,wd_experiment,noise,optimizer,dropout,weight_decay,model_size,best_epoch,checkpoint_path,wd_val_loss,wd_auprc_full,wd_auroc,auroc_full,num_gt,num_detected,num_candidates,error,source_file,weight_decay_bool,base_experiment,base_auprc_full,base_auroc,base_val_loss,delta_auprc_full,delta_auroc,delta_val_loss,wd_better_auprc,wd_better_auroc,wd_better_val_loss,wd_meaningful_auprc_gain,wd_meaningful_auprc_loss
True,f1,f1,0.2_adam_wd,0.2,adam,0.0,True,big,69,snapshots_clean/big/f1/0.2_adam_wd/best_epoch_0069.pt,0.0375562869012355,0.277502318346346,0.625,0.8700445986124876,4,19,1013,,results/big/f1_analysis.csv,True,0.2_adam,0.1825298892179445,0.4444444444444444,0.0366877280175685,0.09497242912840148,0.18055555555555558,0.0008685588836669991,True,True,False,True,False
True,f1,f1,0.2_adam_dp_wd,0.2,adam,0.2,True,big,31,snapshots_clean/big/f1/0.2_adam_dp_wd/best_epoch_0031.pt,0.048700638115406,0.0862948338269167,0.2307692307692307,0.6189296333002974,4,16,1013,,results/big/f1_analysis.csv,True,0.2_adam_dp,0.0862948338269167,0.225,0.0448063984513282,0.0,0.005769230769230693,0.0038942396640778004,False,True,False,False,False
True,f1,f1,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,97,snapshots_clean/big/f1/0.2_sgd_dp_wd/best_epoch_0097.pt,0.0419734045863151,0.0039486673247778,0.0,0.4945490584737363,4,11,1013,,results/big/f1_analysis.csv,True,0.2_sgd_dp,0.0862948338269167,0.2142857142857143,0.0417762286961078,-0.0823461665021389,-0.2142857142857143,0.0001971758902072976,False,False,False,False,True
True,f1,f1,0.5_adam_wd,0.5,adam,0.0,True,big,54,snapshots_clean/big/f1/0.5_adam_wd/best_epoch_0054.pt,0.2172072976827621,0.0654615004935834,0.21875,0.6205401387512388,4,11,1013,,results/big/f1_analysis.csv,True,0.5_adam,0.1279615004935834,0.25,0.2169680893421173,-0.0625,-0.03125,0.00023920834064478091,False,False,False,False,True
True,f1,f1,0.5_adam_dp_wd,0.5,adam,0.2,True,big,33,snapshots_clean/big/f1/0.5_adam_dp_wd/best_epoch_0033.pt,0.225768357515335,0.0862948338269167,0.2291666666666666,0.6196729435084242,4,14,1013,,results/big/f1_analysis.csv,True,0.5_adam_dp,0.0529615004935834,0.1964285714285714,0.2240861505270004,0.033333333333333305,0.032738095238095205,0.0016822069883346003,True,True,False,True,False
True,f1,f1,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,98,snapshots_clean/big/f1/0.5_sgd_dp_wd/best_epoch_0098.pt,0.2190102785825729,0.0862948338269167,0.2,0.6222745292368682,4,7,1013,,results/big/f1_analysis.csv,True,0.5_sgd_dp,0.0039486673247778,0.0,0.2182785868644714,0.0823461665021389,0.2,0.0007316917181015015,True,True,False,True,False
True,f1,f1,1.0_adam_wd,1.0,adam,0.0,True,big,87,snapshots_clean/big/f1/1.0_adam_wd/best_epoch_0087.pt,0.8493931293487549,0.0862948338269167,0.2352941176470588,0.6174430128840436,4,20,1013,,results/big/f1_analysis.csv,True,1.0_adam,0.0862948338269167,0.2386363636363636,0.8488990068435669,0.0,-0.0033422459893047984,0.0004941225051879883,False,False,False,False,False
True,f1,f1,1.0_adam_dp_wd,1.0,adam,0.2,True,big,31,snapshots_clean/big/f1/1.0_adam_dp_wd/best_epoch_0031.pt,0.8633143901824951,0.0862948338269167,0.2222222222222222,0.6207879088206145,4,11,1013,,results/big/f1_analysis.csv,True,1.0_adam_dp,0.0039486673247778,0.0,0.8634300827980042,0.0823461665021389,0.2222222222222222,-0.0001156926155090332,True,True,True,True,False
True,f1,f1,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,94,snapshots_clean/big/f1/1.0_sgd_dp_wd/best_epoch_0094.pt,0.8514750003814697,0.0039486673247778,0.0,0.4965312190287413,4,7,1013,,results/big/f1_analysis.csv,True,1.0_sgd_dp,0.0654615004935834,0.125,0.849939227104187,-0.061512833168805604,-0.125,0.0015357732772827148,False,False,False,False,True
True,f1,f1,base_sgd_wd,0.0,sgd,0.0,True,big,34,snapshots_clean/big/f1/base_sgd_wd/best_epoch_0034.pt,0.0021873658988624,0.5259871668311944,0.71875,0.8719028741328048,4,20,1013,,results/big/f1_analysis.csv,True,base_sgd,0.1353076669957222,0.3333333333333333,0.003664924763143,0.39067949983547223,0.3854166666666667,-0.0014775588642806001,True,True,True,True,False
True,f1,f1,base_sgd_dp_wd,0.0,sgd,0.2,True,big,28,snapshots_clean/big/f1/base_sgd_dp_wd/best_epoch_0028.pt,0.0126606477424502,0.0862948338269167,0.2307692307692307,0.6185579781962339,4,17,1013,,results/big/f1_analysis.csv,True,base_sgd_dp,0.0862948338269167,0.2291666666666666,0.0120657077059149,0.0,0.0016025641025640969,0.0005949400365353012,False,True,False,False,False
True,f1,f1,0.1_sgd_wd,0.1,sgd,0.0,True,big,94,snapshots_clean/big/f1/0.1_sgd_wd/best_epoch_0094.pt,0.0122527787461876,0.1644743336623889,0.3888888888888889,0.7460356788899901,4,12,1013,,results/big/f1_analysis.csv,True,0.1_sgd,0.0039486673247778,0.0,0.0119867231696844,0.1605256663376111,0.3888888888888889,0.0002660555765032005,True,True,False,True,False
True,f1,f1,0.2_sgd_wd,0.2,sgd,0.0,True,big,100,snapshots_clean/big/f1/0.2_sgd_wd/best_epoch_0100.pt,0.0376724526286125,0.1478076669957222,0.375,0.7462834489593658,4,10,1013,,results/big/f1_analysis.csv,True,0.2_sgd,0.0039486673247778,0.0,0.0372665114700794,0.1438589996709444,0.375,0.0004059411585330963,True,True,False,True,False
True,f1,f1,0.5_sgd_wd,0.5,sgd,0.0,True,big,97,snapshots_clean/big/f1/0.5_sgd_wd/best_epoch_0097.pt,0.2136801183223724,0.0039486673247778,0.0,0.4975222993062438,4,5,1013,,results/big/f1_analysis.csv,True,0.5_sgd,0.0862948338269167,0.2,0.214783176779747,-0.0823461665021389,-0.2,-0.0011030584573746005,False,False,True,False,True
True,f1,f1,1.0_sgd_wd,1.0,sgd,0.0,True,big,76,snapshots_clean/big/f1/1.0_sgd_wd/best_epoch_0076.pt,0.8437468409538269,0.0039486673247778,0.0,0.4985133795837463,4,3,1013,,results/big/f1_analysis.csv,True,1.0_sgd,0.0039486673247778,0.0,0.8457273244857788,0.0,0.0,-0.0019804835319519043,False,False,True,False,False
True,f7,f7,0.1_adam_wd,0.1,adam,0.0,True,big,68,snapshots_clean/big/f7/0.1_adam_wd/best_epoch_0068.pt,0.0488228388130664,0.2529615004935834,0.25,0.6235133795837463,4,5,1013,,results/big/f7_analysis.csv,True,0.1_adam,0.2529615004935834,0.25,0.0485152341425418,0.0,0.0,0.00030760467052459717,False,False,False,False,False
True,f7,f7,0.1_adam_dp_wd,0.1,adam,0.2,True,big,97,snapshots_clean/big/f7/0.1_adam_dp_wd/best_epoch_0097.pt,0.0885742455720901,0.501974333662389,0.5,0.7497522299306243,4,3,1013,,results/big/f7_analysis.csv,True,0.1_adam_dp,0.501974333662389,0.5,0.0825273245573043,0.0,0.0,0.006046921014785794,False,False,False,False,False
True,f7,f7,0.1_sgd_dp_wd,0.1,sgd,0.2,True,big,81,snapshots_clean/big/f7/0.1_sgd_dp_wd/best_epoch_0081.pt,0.0627928078174591,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f7_analysis.csv,True,0.1_sgd_dp,0.501974333662389,0.5,0.061070654541254,-0.24901283316880557,-0.25,0.0017221532762051045,False,False,False,False,True
True,f7,f7,0.2_adam_wd,0.2,adam,0.0,True,big,85,snapshots_clean/big/f7/0.2_adam_wd/best_epoch_0085.pt,0.1766641438007354,0.2529615004935834,0.25,0.6235133795837463,4,5,1013,,results/big/f7_analysis.csv,True,0.2_adam,0.2529615004935834,0.25,0.1734122037887573,0.0,0.0,0.003251940011978094,False,False,False,False,False
True,f7,f7,0.2_adam_dp_wd,0.2,adam,0.2,True,big,87,snapshots_clean/big/f7/0.2_adam_dp_wd/best_epoch_0087.pt,0.2144099473953247,0.501974333662389,0.5,0.7497522299306243,4,3,1013,,results/big/f7_analysis.csv,True,0.2_adam_dp,0.501974333662389,0.5,0.2180128544569015,0.0,0.0,-0.0036029070615767878,False,False,True,False,False
True,f7,f7,0.2_sgd_dp_wd,0.2,sgd,0.2,True,big,61,snapshots_clean/big/f7/0.2_sgd_dp_wd/best_epoch_0061.pt,0.1848606020212173,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f7_analysis.csv,True,0.2_sgd_dp,0.4186410003290556,0.375,0.1853802800178527,-0.1656794998354722,-0.125,-0.0005196779966354093,False,False,True,False,True
True,f7,f7,0.5_adam_wd,0.5,adam,0.0,True,big,73,snapshots_clean/big/f7/0.5_adam_wd/best_epoch_0073.pt,1.0619884729385376,0.501974333662389,0.5,0.7465312190287414,4,16,1013,,results/big/f7_analysis.csv,True,0.5_adam,0.501974333662389,0.5,1.0613131523132324,0.0,0.0,0.0006753206253051758,False,False,False,False,False
True,f7,f7,0.5_adam_dp_wd,0.5,adam,0.2,True,big,26,snapshots_clean/big/f7/0.5_adam_dp_wd/best_epoch_0026.pt,1.106395602226257,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f7_analysis.csv,True,0.5_adam_dp,0.501974333662389,0.5,1.095810055732727,-0.24901283316880557,-0.25,0.010585546493530051,False,False,False,False,True
True,f7,f7,0.5_sgd_dp_wd,0.5,sgd,0.2,True,big,73,snapshots_clean/big/f7/0.5_sgd_dp_wd/best_epoch_0073.pt,1.0591555833816528,0.2529615004935834,0.25,0.6238850346878098,4,4,1013,,results/big/f7_analysis.csv,True,0.5_sgd_dp,0.2529615004935834,0.25,1.0624996423721311,0.0,0.0,-0.0033440589904782936,False,False,True,False,False
True,f7,f7,1.0_adam_wd,1.0,adam,0.0,True,big,3,snapshots_clean/big/f7/1.0_adam_wd/best_epoch_0003.pt,4.195053577423096,0.2529615004935834,0.25,0.6242566897918731,4,3,1013,,results/big/f7_analysis.csv,True,1.0_adam,0.4186410003290556,0.375,4.197030544281006,-0.1656794998354722,-0.125,-0.0019769668579101562,False,False,True,False,True
True,f7,f7,1.0_adam_dp_wd,1.0,adam,0.2,True,big,33,snapshots_clean/big/f7/1.0_adam_dp_wd/best_epoch_0033.pt,4.227675437927246,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f7_analysis.csv,True,1.0_adam_dp,0.2529615004935834,0.25,4.210972785949707,0.0,0.0,0.016702651977539062,False,False,False,False,False
True,f7,f7,1.0_sgd_dp_wd,1.0,sgd,0.2,True,big,15,snapshots_clean/big/f7/1.0_sgd_dp_wd/best_epoch_0015.pt,4.1733269691467285,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f7_analysis.csv,True,1.0_sgd_dp,0.2529615004935834,0.25,4.176540851593018,0.0,0.0,-0.0032138824462890625,False,False,True,False,False
True,f7,f7,base_sgd_wd,0.0,sgd,0.0,True,big,62,snapshots_clean/big/f7/base_sgd_wd/best_epoch_0062.pt,0.0054423455148935,0.3519743336623889,0.35,0.748017839444995,4,7,1013,,results/big/f7_analysis.csv,True,base_sgd,0.501974333662389,0.5,0.0096857640892267,-0.15000000000000008,-0.15000000000000002,-0.0042434185743332005,False,False,True,False,True
True,f7,f7,base_sgd_dp_wd,0.0,sgd,0.2,True,big,5,snapshots_clean/big/f7/base_sgd_dp_wd/best_epoch_0005.pt,0.0432540699839592,0.501974333662389,0.5,0.7497522299306243,4,3,1013,,results/big/f7_analysis.csv,True,base_sgd_dp,0.501974333662389,0.5,0.0428436398506164,0.0,0.0,0.00041043013334279843,False,False,False,False,False
True,f7,f7,0.1_sgd_wd,0.1,sgd,0.0,True,big,95,snapshots_clean/big/f7/0.1_sgd_wd/best_epoch_0095.pt,0.0504876300692558,0.3353076669957223,0.375,0.7477700693756194,4,7,1013,,results/big/f7_analysis.csv,True,0.1_sgd,0.4186410003290556,0.5,0.0510018430650234,-0.08333333333333331,-0.125,-0.0005142129957676003,False,False,True,False,True
True,f7,f7,0.2_sgd_wd,0.2,sgd,0.0,True,big,94,snapshots_clean/big/f7/0.2_sgd_wd/best_epoch_0094.pt,0.1786113083362579,0.501974333662389,0.5,0.7497522299306243,4,3,1013,,results/big/f7_analysis.csv,True,0.2_sgd,0.2529615004935834,0.25,0.1791347712278366,0.24901283316880557,0.25,-0.0005234628915787021,True,True,True,True,False
True,f7,f7,0.5_sgd_wd,0.5,sgd,0.0,True,big,21,snapshots_clean/big/f7/0.5_sgd_wd/best_epoch_0021.pt,1.059620976448059,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f7_analysis.csv,True,0.5_sgd,0.2529615004935834,0.25,1.057521104812622,0.0,0.0,0.0020998716354370117,False,False,False,False,False
True,f7,f7,1.0_sgd_wd,1.0,sgd,0.0,True,big,9,snapshots_clean/big/f7/1.0_sgd_wd/best_epoch_0009.pt,4.188472747802734,0.2529615004935834,0.25,0.6246283448959365,4,2,1013,,results/big/f7_analysis.csv,True,1.0_sgd,0.2529615004935834,0.25,4.172961711883545,0.0,0.0,0.015511035919189453,False,False,False,False,False
